video_id,title,thumbnail_type,comment_id,user_id,comment_date,likes,video_posted_date,viewed,liked,commented
VID1005,Video VID1005,face,,U1029,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1127,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1074,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1187,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1064,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,C74843,U1033,2025-06-08,4.0,2025-06-08,1,1,1
VID1005,Video VID1005,face,C99182,U1057,2025-06-12,8.0,2025-06-08,1,1,1
VID1005,Video VID1005,face,,U1021,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1145,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1140,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,C16581,U1070,2025-06-13,10.0,2025-06-08,1,0,1
VID1005,Video VID1005,face,,U1031,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1102,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1137,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,C15137,U1054,2025-06-10,2.0,2025-06-08,1,0,1
VID1005,Video VID1005,face,,U1091,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1120,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1073,,,2025-06-08,1,1,0
VID1005,Video VID1005,face,,U1051,,,2025-06-08,1,0,0
VID1005,Video VID1005,face,,U1135,,,2025-06-08,1,1,0
VID1006,Video VID1006,face,,U1186,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1058,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1156,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1171,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C62713,U1069,2025-06-03,10.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1082,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1070,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C80604,U1086,2025-06-01,5.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1063,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1111,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1018,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1071,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1172,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1095,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1166,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1096,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1056,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1163,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C34448,U1161,2025-06-02,6.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,C78080,U1178,2025-06-06,0.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1080,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C68080,U1175,2025-06-05,6.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1122,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1089,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C29568,U1000,2025-06-04,7.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,C60850,U1047,2025-06-05,7.0,2025-06-01,1,0,1
VID1006,Video VID1006,face,,U1146,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1023,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C67366,U1025,2025-06-05,7.0,2025-06-01,1,0,1
VID1006,Video VID1006,face,C99143,U1087,2025-06-06,9.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1073,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1162,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C69119,U1014,2025-06-03,5.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1134,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1193,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1130,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1075,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1138,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1188,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1093,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1153,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1021,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C86327,U1119,2025-06-05,2.0,2025-06-01,1,0,1
VID1006,Video VID1006,face,,U1026,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1112,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C65757,U1126,2025-06-05,9.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1052,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1108,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1192,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C37244,U1196,2025-06-05,1.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1028,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C56777,U1068,2025-06-03,2.0,2025-06-01,1,0,1
VID1006,Video VID1006,face,,U1036,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1016,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C95786,U1039,2025-06-06,9.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1038,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1057,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,C77048,U1003,2025-06-06,8.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1116,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C72320,U1060,2025-06-04,3.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,C54888,U1158,2025-06-03,8.0,2025-06-01,1,1,1
VID1006,Video VID1006,face,,U1132,,,2025-06-01,1,0,0
VID1006,Video VID1006,face,,U1050,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,C87329,U1045,2025-06-06,1.0,2025-06-01,1,0,1
VID1006,Video VID1006,face,,U1061,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1027,,,2025-06-01,1,1,0
VID1006,Video VID1006,face,,U1099,,,2025-06-01,1,1,0
VID1007,Video VID1007,face,,U1028,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1027,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C90387,U1159,2025-06-03,2.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1097,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1139,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1113,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1065,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1047,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C92221,U1001,2025-06-07,1.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1007,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1021,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1082,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C58528,U1088,2025-06-05,0.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C18510,U1150,2025-06-07,3.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1172,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C82377,U1071,2025-06-04,0.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1066,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C32351,U1134,2025-06-05,2.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1096,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1086,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1145,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C15720,U1196,2025-06-04,0.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1033,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C45801,U1061,2025-06-06,10.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1114,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1168,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1039,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1051,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1186,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C42593,U1022,2025-06-07,4.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,C70450,U1144,2025-06-02,0.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1185,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C92614,U1058,2025-06-06,4.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1098,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1067,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C60630,U1126,2025-06-03,10.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1107,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1130,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1129,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1072,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1064,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1010,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1031,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C51692,U1052,2025-06-05,8.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,C18145,U1014,2025-06-06,7.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C93428,U1078,2025-06-02,0.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1166,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1026,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C61922,U1032,2025-06-07,0.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1090,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C99571,U1095,2025-06-02,6.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1101,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C18063,U1017,2025-06-02,7.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1169,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1042,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C27938,U1127,2025-06-02,8.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1133,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C75826,U1125,2025-06-06,8.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C28976,U1043,2025-06-04,7.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1005,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1012,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1024,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C29137,U1105,2025-06-04,10.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C60228,U1121,2025-06-02,10.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1156,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1128,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1167,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,,U1164,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C19984,U1193,2025-06-06,0.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,C18188,U1087,2025-06-05,0.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1006,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C54753,U1094,2025-06-04,6.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1147,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1177,,,2025-06-02,1,0,0
VID1007,Video VID1007,face,C56716,U1035,2025-06-02,6.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,,U1085,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1030,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1084,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,C61111,U1162,2025-06-03,3.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,C64657,U1154,2025-06-06,3.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C26104,U1103,2025-06-07,7.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,C59515,U1175,2025-06-05,6.0,2025-06-02,1,1,1
VID1007,Video VID1007,face,C35000,U1040,2025-06-03,9.0,2025-06-02,1,0,1
VID1007,Video VID1007,face,,U1091,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1135,,,2025-06-02,1,1,0
VID1007,Video VID1007,face,,U1158,,,2025-06-02,1,1,0
VID1008,Video VID1008,screenshot,,U1079,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1139,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1103,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1028,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1173,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1031,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1174,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1059,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1043,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1113,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1080,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C62306,U1118,2025-06-12,5.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,C45025,U1002,2025-06-15,1.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1111,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1106,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C62527,U1030,2025-06-15,2.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1073,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1069,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,C41486,U1021,2025-06-12,9.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,,U1009,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1023,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1065,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1006,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1179,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1149,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C13184,U1033,2025-06-11,10.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,,U1127,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1057,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1133,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1122,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1094,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1199,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,C44954,U1145,2025-06-10,4.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,,U1171,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1134,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1035,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1102,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C92540,U1076,2025-06-11,0.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,C37725,U1135,2025-06-15,2.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,,U1181,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1041,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1017,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,C96221,U1093,2025-06-12,5.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1150,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1194,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1022,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1196,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1116,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1123,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1087,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1004,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C39532,U1159,2025-06-15,2.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1074,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1147,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1078,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1032,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1130,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C62721,U1072,2025-06-15,8.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1158,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1186,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1099,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1062,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C39351,U1095,2025-06-14,10.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1175,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1070,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1107,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1129,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,C99927,U1154,2025-06-11,7.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,,U1097,,,2025-06-10,1,0,0
VID1008,Video VID1008,screenshot,,U1128,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C60226,U1018,2025-06-11,8.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,C46350,U1195,2025-06-15,5.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1188,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1191,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,C81125,U1185,2025-06-14,6.0,2025-06-10,1,0,1
VID1008,Video VID1008,screenshot,C55511,U1114,2025-06-13,8.0,2025-06-10,1,1,1
VID1008,Video VID1008,screenshot,,U1138,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1137,,,2025-06-10,1,1,0
VID1008,Video VID1008,screenshot,,U1058,,,2025-06-10,1,1,0
VID1009,Video VID1009,screenshot,,U1107,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C10406,U1174,2025-06-05,0.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,C95494,U1039,2025-06-05,0.0,2025-06-05,1,0,1
VID1009,Video VID1009,screenshot,,U1138,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C25060,U1191,2025-06-07,10.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1120,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1093,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C50790,U1068,2025-06-07,2.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1001,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1146,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1086,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C77697,U1087,2025-06-08,6.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1006,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1181,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C61291,U1050,2025-06-10,2.0,2025-06-05,1,0,1
VID1009,Video VID1009,screenshot,C71243,U1079,2025-06-10,7.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1143,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1094,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1067,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C95135,U1096,2025-06-09,7.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1047,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1095,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1124,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C25529,U1165,2025-06-08,9.0,2025-06-05,1,0,1
VID1009,Video VID1009,screenshot,,U1069,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1090,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1097,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1172,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1045,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1089,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1059,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C35359,U1004,2025-06-05,4.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1083,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1157,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1178,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C55705,U1145,2025-06-06,5.0,2025-06-05,1,0,1
VID1009,Video VID1009,screenshot,C16479,U1099,2025-06-06,2.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1108,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,,U1055,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,C62228,U1032,2025-06-09,5.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1128,,,2025-06-05,1,0,0
VID1009,Video VID1009,screenshot,,U1072,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C10764,U1156,2025-06-10,8.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,C91615,U1136,2025-06-10,7.0,2025-06-05,1,0,1
VID1009,Video VID1009,screenshot,C74347,U1164,2025-06-05,9.0,2025-06-05,1,1,1
VID1009,Video VID1009,screenshot,,U1105,,,2025-06-05,1,1,0
VID1009,Video VID1009,screenshot,C25618,U1171,2025-06-05,0.0,2025-06-05,1,0,1
VID1010,Video VID1010,screenshot,C71866,U1001,2025-06-02,9.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,C67073,U1146,2025-06-05,4.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1193,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1137,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1176,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1186,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1050,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C76176,U1032,2025-06-01,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1161,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1152,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1029,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1145,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1128,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C57319,U1024,2025-06-02,9.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,C81151,U1108,2025-06-03,3.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1030,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1039,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,C91787,U1023,2025-06-06,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1148,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1150,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1078,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,C30916,U1129,2025-06-06,5.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1081,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1195,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1149,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C31884,U1184,2025-06-06,3.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1126,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C31829,U1055,2025-06-06,9.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1188,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1142,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1013,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,C22097,U1163,2025-06-01,9.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1102,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1167,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1096,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1006,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,,U1139,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C14038,U1172,2025-06-06,5.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1011,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1151,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1170,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C57109,U1090,2025-06-02,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,C77377,U1166,2025-06-03,3.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,C95512,U1134,2025-06-02,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,C46907,U1131,2025-06-04,1.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1141,,,2025-06-01,1,0,0
VID1010,Video VID1010,screenshot,C96456,U1059,2025-06-01,1.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1144,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1132,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,,U1068,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C99676,U1062,2025-06-05,3.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1189,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C90355,U1164,2025-06-04,9.0,2025-06-01,1,1,1
VID1010,Video VID1010,screenshot,,U1040,,,2025-06-01,1,1,0
VID1010,Video VID1010,screenshot,C13967,U1153,2025-06-02,2.0,2025-06-01,1,0,1
VID1010,Video VID1010,screenshot,,U1123,,,2025-06-01,1,1,0
